Year Added,Number,Family,Subfamily,Tribe,Genus,Species,Code,Common Name,ITIS ID,Other Scientific Names,Native?,Nesting Behavior,Voltinism,Sociality,Foraging Behavior,Tongue Length,Other Notes,Sources
2015,119,Andrenidae,Andreninae,N/A,Andrena,chlorura,anchlorura,Mining Bee,654223,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,120,Andrenidae,Andreninae,N/A,Andrena,chromotricha,anchromotricha,Mining Bee,654224,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; Hurd et al. 1980; ITIS 2015; Mitchell 1960
2015,121,Andrenidae,Andreninae,N/A,Andrena,chrysosceles,anchrysosceles,Mining Bee,752255,.,N,Ground,Univoltine,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; BWARS 2015; ITIS 2015; Naturespot 2015
2015,122,Andrenidae,Andreninae,N/A,Andrena,chylismiae,anchylismiae,Mining Bee,654225,Andrena thorpi,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge and Thorp 2005
2017,123,Andrenidae,Andreninae,N/A,Andrena,cinerea,ancinerea,Mining Bee,752258,Andrena molesta,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2017; ITIS 2017; Lindsey 2017
2015,124,Andrenidae,Andreninae,N/A,Andrena,citrinihirta,ancitrinihirta,Mining Bee,654226,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,125,Andrenidae,Andreninae,N/A,Andrena,clarkella,anclarkella,Mining Bee,654227,.,Y,Ground,Univoltine,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; BWARS 2015; ITIS 2015; LaBerge 1980; VanDyk 2015; Wilson and Messinger Carril 2016
2015,126,Andrenidae,Andreninae,N/A,Andrena,cleodora,ancleodora,Mining Bee,654228,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1973
2015,127,Andrenidae,Andreninae,N/A,Andrena,coactipostica,ancoactipostica,Mining Bee,654229,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,128,Andrenidae,Andreninae,N/A,Andrena,coconina,ancoconina,Mining Bee, 654230,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1980
2015,129,Andrenidae,Andreninae,N/A,Andrena,colletiformis,ancolletiformis,Mining Bee,752266,.,N,Ground,Univoltine,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,130,Andrenidae,Andreninae,N/A,Andrena,colletina,ancolletina,Mining Bee,654231,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,131,Andrenidae,Andreninae,N/A,Andrena,columbiana,ancolumbiana,Mining Bee,654232,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,132,Andrenidae,Andreninae,N/A,Andrena,commoda,ancommoda,Mining Bee,654233,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Hilty 2015; ITIS 2015; Mitchell 1960
2015,133,Andrenidae,Andreninae,N/A,Andrena,compositarum,ancompositarum,Mining Bee,752272,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,134,Andrenidae,Andreninae,N/A,Andrena,compta,ancompta,Mining Bee,752273,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,135,Andrenidae,Andreninae,N/A,Andrena,concinnula,anconcinnula,Mining Bee,654234,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,136,Andrenidae,Andreninae,N/A,Andrena,confederata,anconfederata,Mining Bee,654235,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,137,Andrenidae,Andreninae,N/A,Andrena,congrua,ancongrua,Mining Bee,654236,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,138,Andrenidae,Andreninae,N/A,Andrena,coracina,ancoracina,Mining Bee,654238,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,139,Andrenidae,Andreninae,N/A,Andrena,cornelli,ancornelli,Mining Bee,654239,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1980; VanDyk 2015
2015,140,Andrenidae,Andreninae,N/A,Andrena,coruscata,ancoruscata,Mining Bee,654240,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,141,Andrenidae,Andreninae,N/A,Andrena,costillensis,ancostillensis,Mining Bee,654241,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Viereck and Cockerell 1914
2015,142,Andrenidae,Andreninae,N/A,Andrena,cragini,ancragini,Mining Bee,654242,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,143,Andrenidae,Andreninae,N/A,Andrena,crataegi,ancrataegi,Mining Bee,654243,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Boulanger et al. 1967; Danforth 2009; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,144,Andrenidae,Andreninae,N/A,Andrena,crawfordi,ancrawfordi,Mining Bee,654244,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; LaBerge 1967; Pierce 1909; Viereck 1909
2015,145,Andrenidae,Andreninae,N/A,Andrena,cressonii,ancressonii,Mining Bee,654245,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; Boulanger et al. 1967; Danforth 2009; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960; Pierce 1909; VanDyk 2015
2015,146,Andrenidae,Andreninae,N/A,Andrena,crinita,ancrinita,Mining Bee,654246,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; VanDyk 2015
2015,147,Andrenidae,Andreninae,N/A,Andrena,cristata,ancristata,Mining Bee,654247,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,148,Andrenidae,Andreninae,N/A,Andrena,critica,ancritica,Mining Bee,752286,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2017; ITIS 2017
2015,149,Andrenidae,Andreninae,N/A,Andrena,cruciferarum,ancruciferarum,Mining Bee,654248,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,150,Andrenidae,Andreninae,N/A,Andrena,crudeni,ancrudeni,Mining Bee,654249,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,151,Andrenidae,Andreninae,N/A,Andrena,cryptanthae,ancryptanthae,Mining Bee,654250,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,152,Andrenidae,Andreninae,N/A,Andrena,cuneilabris,ancuneilabris,Mining Bee,654251,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,153,Andrenidae,Andreninae,N/A,Andrena,cupreotincta,ancupreotincta,Mining Bee,654252,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1973
2015,154,Andrenidae,Andreninae,N/A,Andrena,curvungula,ancurvungula,Mining Bee,654246,.,.,Ground,Univoltine,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,155,Andrenidae,Andreninae,N/A,Andrena,cyanophila,ancyanophila,Mining Bee,654253,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1973; Viereck and Cockerell 1914
2015,156,Andrenidae,Andreninae,N/A,Andrena,cyanosoma,ancyanosoma,Mining Bee,654254,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,157,Andrenidae,Andreninae,N/A,Andrena,cymatilis,ancymatilis,Mining Bee,654255,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,158,Andrenidae,Andreninae,N/A,Andrena,daeckei,andaeckei,Mining Bee,654256,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1971; Mitchell 1960
2017,159,Andrenidae,Andreninae,N/A,Andrena,dallasiana,andallasiana,Mining Bee,752301,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2017; ITIS 2017
2015,160,Andrenidae,Andreninae,N/A,Andrena,dapsilis,andapsilis,Mining Bee,654257,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1971
2015,161,Andrenidae,Andreninae,N/A,Andrena,davisi,andavisi,Mining Bee,752307,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,162,Andrenidae,Andreninae,N/A,Andrena,declinis,andeclinis,Mining Bee,654258,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,163,Andrenidae,Andreninae,N/A,Andrena,decolorata,andecolorata,Mining Bee,752311,.,.,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge and Thorp 2005
2015,164,Andrenidae,Andreninae,N/A,Andrena,deserticola,andeserticola,Mining Bee,654259,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge and Thorp 2005
2015,165,Andrenidae,Andreninae,N/A,Andrena,dimorpha,andimorpha,Mining Bee,654260,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; Mitchell 1960
2015,166,Andrenidae,Andreninae,N/A,Andrena,dissimulans,andissimulans,Mining Bee,654262,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,167,Andrenidae,Andreninae,N/A,Andrena,dissona,andissona,Mining Bee,752324,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,168,Andrenidae,Andreninae,N/A,Andrena,distans,andistans,Mining Bee,654263,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960
2015,169,Andrenidae,Andreninae,N/A,Andrena,dolomellea,andolomellea,Mining Bee, 654264,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,170,Andrenidae,Andreninae,N/A,Andrena,duboisi,anduboisi,Mining Bee,654266,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Timberlake 1951
2015,171,Andrenidae,Andreninae,N/A,Andrena,dunningi,andunningi,Mining Bee,654267,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,172,Andrenidae,Andreninae,N/A,Andrena,duplicata,anduplicata,Mining Bee,752332,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; Hurd et al. 1980; ITIS 2015; LaBerge 1967; Mitchell 1960
2015,173,Andrenidae,Andreninae,N/A,Andrena,durangoensis,andurangoensis,Mining Bee,654269,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Boulanger et al. 1967; ITIS 2015; LaBerge 1980; Mitchell 1960; Viereck and Cockerell 1914
2015,174,Andrenidae,Andreninae,N/A,Andrena,edwardsi,anedwardsi,Mining Bee,654270,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1980
2015,175,Andrenidae,Andreninae,N/A,Andrena,ellisiae,anellisiae,Mining Bee, 654271,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,176,Andrenidae,Andreninae,N/A,Andrena,elongatula,anelongatula,Mining Bee,752346,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,177,Andrenidae,Andreninae,N/A,Andrena,emeiensis,anemeiensis,Mining Bee,752347,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,178,Andrenidae,Andreninae,N/A,Andrena,enocki,anenocki,Mining Bee,752348,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2017; ITIS 2017
2015,179,Andrenidae,Andreninae,N/A,Andrena,eothina,aneothina,Mining Bee,654272,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,180,Andrenidae,Andreninae,N/A,Andrena,erberi,anerberi,Mining Bee,752351,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,181,Andrenidae,Andreninae,N/A,Andrena,eremnophila,aneremnophila,Mining Bee, 752352,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,182,Andrenidae,Andreninae,N/A,Andrena,erigeniae,anerigeniae,Mining Bee,654273,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Davis and LaBerge 1975; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,183,Andrenidae,Andreninae,N/A,Andrena,erythrogaster,anerythrogaster,Mining Bee,654274,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,184,Andrenidae,Andreninae,N/A,Andrena,erythronii,anerythronii,Mining Bee,654275,.,Y,Ground,.,Plastic,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,185,Andrenidae,Andreninae,N/A,Andrena,escondida,anescondida,Mining Bee,654276,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,186,Andrenidae,Andreninae,N/A,Andrena,evoluta,anevoluta,Mining Bee,654278,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,187,Andrenidae,Andreninae,N/A,Andrena,faceta,anfaceta,Mining Bee,654279,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015
2015,188,Andrenidae,Andreninae,N/A,Andrena,fennigeri,anfennigeri,Mining Bee,654280,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; LaBerge 1971
2015,189,Andrenidae,Andreninae,N/A,Andrena,ferrugineipes,anferrugineipes,Mining Bee,654281,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,190,Andrenidae,Andreninae,N/A,Andrena,flaminea,anflaminea,Mining Bee,654282,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1971
2015,191,Andrenidae,Andreninae,N/A,Andrena,flandersi,anflandersi,Mining Bee,654283,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge and Thorp 2005
2015,192,Andrenidae,Andreninae,N/A,Andrena,flavipes,anflavipes,Mining Bee,752384,.,N,Ground,Bivoltine,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; BWARS 2015; ITIS 2015; Wilson and Messinger Carril 2016
2015,193,Andrenidae,Andreninae,N/A,Andrena,flexa,anflexa,Mining Bee,654284,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2015,194,Andrenidae,Andreninae,N/A,Andrena,flocculosa,anflocculosa,Mining Bee,654285,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,195,Andrenidae,Andreninae,N/A,Andrena,forbesii,anforbesii,Mining Bee,654286,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; Boulanger et al. 1967; Danforth 2009; Grundel et al. 2011; Hilty 2015; ITIS 2015; LaBerge 1973; Mitchell 1960; VanDyk 2015
2015,196,Andrenidae,Andreninae,N/A,Andrena,foxii,anfoxii,Mining Bee,654287,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,197,Andrenidae,Andreninae,N/A,Andrena,fracta,anfracta,Mining Bee,654288,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Minckley 2015
2015,198,Andrenidae,Andreninae,N/A,Andrena,fragilis,anfragilis,Mining Bee,654289,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,199,Andrenidae,Andreninae,N/A,Andrena,frigida,anfrigida,Mining Bee,654290,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; LaBerge 1980; Mitchell 1960; VanDyk 2015
2017,200,Andrenidae,Andreninae,N/A,Andrena,fulgida,anfulgida,Mining Bee,654291,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2017; ITIS 2017
2015,201,Andrenidae,Andreninae,N/A,Andrena,fulvida,anfulvida,Mining Bee,752411,.,N,Ground,Univoltine,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,202,Andrenidae,Andreninae,N/A,Andrena,fulvipennis,anfulvipennis,Mining Bee,654294,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; LaBerge 1967; Mitchell 1960; VanDyk 2015
2015,203,Andrenidae,Andreninae,N/A,Andrena,fulvitarsis,anfulvitarsis,Mining Bee,752412,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,204,Andrenidae,Andreninae,N/A,Andrena,furva,anfurva,Mining Bee,654296,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge and Thorp 2005
2015,205,Andrenidae,Andreninae,N/A,Andrena,fuscicauda,anfuscicauda,Mining Bee,654297,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1973; VanDyk 2015
2015,206,Andrenidae,Andreninae,N/A,Andrena,gardineri,angardineri,Mining Bee,654299,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; LaBerge 1967; Mitchell 1960
2015,207,Andrenidae,Andreninae,N/A,Andrena,geranii,angeranii,Mining Bee,654300,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,208,Andrenidae,Andreninae,N/A,Andrena,gibberis,angibberis,Mining Bee,654301,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,209,Andrenidae,Andreninae,N/A,Andrena,gnaphalii,angnaphalii,Mining Bee,654302,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,210,Andrenidae,Andreninae,N/A,Andrena,gordoni,angordoni,Mining Bee,654303,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,211,Andrenidae,Andreninae,N/A,Andrena,grindeliae,angrindeliae,Mining Bee,654304,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,212,Andrenidae,Andreninae,N/A,Andrena,haemorrhoa,anhaemorrhoa,Mining Bee,752456,.,N,Ground,Univoltine,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; BWARS 2015; ITIS 2015; Naturespot 2015
2015,213,Andrenidae,Andreninae,N/A,Andrena,hallii,anhallii,Mining Bee,654305,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,214,Andrenidae,Andreninae,N/A,Andrena,hamulata,anhamulata,Mining Bee,654306,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,215,Andrenidae,Andreninae,N/A,Andrena,hastulata,anhastulata,Mining Bee,654307,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,216,Andrenidae,Andreninae,N/A,Andrena,hattorfiana,anhattorfiana,Mining Bee,752459,.,N,Ground,Univoltine,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,217,Andrenidae,Andreninae,N/A,Andrena,haynesi,anhaynesi,Mining Bee,654308,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hurd et al. 1980; ITIS 2015; LaBerge 1967; Stevens 1949; VanDyk 2015; Viereck and Cockerell 1914; Wilson and Messinger Carril 2016
2015,218,Andrenidae,Andreninae,N/A,Andrena,helianthi,anhelianthi,Mining Bee,654309,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Graenicher 1911; Grundel et al. 2011; Hilty 2015; Hurd et al. 1980; ITIS 2015; Minckley et al. 1994; Mitchell 1960; VanDyk 2015
2015,219,Andrenidae,Andreninae,N/A,Andrena,helianthiformis,anhelianthiformis,Mining Bee,654310,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; LaBerge 1967; Viereck and Cockerell 1914
2015,220,Andrenidae,Andreninae,N/A,Andrena,hemileuca,anhemileuca,Mining Bee,654311,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1980; Viereck and Cockerell 1914
2015,221,Andrenidae,Andreninae,N/A,Andrena,heraclei,anheraclei,Mining Bee,654312,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; LaBerge 1973; Mitchell 1960
2015,222,Andrenidae,Andreninae,N/A,Andrena,hermosa,anhermosa,Mining Bee,654313,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Ribble 1968
2015,223,Andrenidae,Andreninae,N/A,Andrena,heteropoda,anheteropoda,Mining Bee,752471,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,224,Andrenidae,Andreninae,N/A,Andrena,hibernica,anhibernica,Mining Bee,752472,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,225,Andrenidae,Andreninae,N/A,Andrena,hicksi,anhicksi,Mining Bee,654314,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,226,Andrenidae,Andreninae,N/A,Andrena,hilaris,anhilaris,Mining Bee,654315,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,227,Andrenidae,Andreninae,N/A,Andrena,hippotes,anhippotes,Mining Bee,654316,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Hilty 2015; ITIS 2015; LaBerge 1973; Mitchell 1960; Pierce 1909; VanDyk 2015
2015,228,Andrenidae,Andreninae,N/A,Andrena,hirticincta,anhirticincta,Mining Bee,654317,.,Y,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,229,Andrenidae,Andreninae,N/A,Andrena,humabilis,anhumabilis,Mining Bee,752484,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,230,Andrenidae,Andreninae,N/A,Andrena,hurdi,anhurdi,Mining Bee,654320,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2017; BISON 2017; ITIS 2017; LaBerge and Bouseman 1970
2015,231,Andrenidae,Andreninae,N/A,Andrena,hypoleuca,anhypoleuca,Mining Bee,654321,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Thorp 2015a
2017,232,Andrenidae,Andreninae,N/A,Andrena,ignota,anignota,Mining Bee,654322,.,.,Ground,.,Solitary,Specialist,Short,.,Ascher and Pickering 2017; Colla et al. 2012; ITIS 2017; LaBerge 1967
2015,233,Andrenidae,Andreninae,N/A,Andrena,ilicis,anilicis,Mining Bee,654323,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; LaBerge 1971
2015,234,Andrenidae,Andreninae,N/A,Andrena,illini,anillini,Mining Bee,654324,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015
2015,235,Andrenidae,Andreninae,N/A,Andrena,illinoiensis,anillinoiensis,Mining Bee,654325,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; Boulanger et al. 1967; Hilty 2015; ITIS 2015; Mitchell 1960; Pierce 1909; Ribble 1968
2015,236,Andrenidae,Andreninae,N/A,Andrena,illustris,anillustris,Mining Bee,654326,.,.,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,237,Andrenidae,Andreninae,N/A,Andrena,imitatrix,animitatrix,Mining Bee,654327,.,Y,Ground,.,Solitary,Generalist,Short,.,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Grundel et al. 2011; Hilty 2015; ITIS 2015; LaBerge 1971; Mitchell 1960; VanDyk 2015
2015,238,Andrenidae,Andreninae,N/A,Andrena,impolita,animpolita,Mining Bee,654328,.,Y,Ground,.,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015; VanDyk 2015
